Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
23.10662, 2080-2099, cesm1_cam5, Aug Average, Latvia, LVA
17.014889, 2080-2099, cesm1_cam5, Sep Average, Latvia, LVA
10.793105, 2080-2099, cesm1_cam5, Oct Average, Latvia, LVA
6.9022646, 2080-2099, cesm1_cam5, Nov Average, Latvia, LVA
3.1016777, 2080-2099, cesm1_cam5, Dec Average, Latvia, LVA
-8.005149, 2080-2099, csiro_mk3_6_0, Jan Average, Latvia, LVA
-7.5849338, 2080-2099, csiro_mk3_6_0, Feb Average, Latvia, LVA
-3.0215533, 2080-2099, csiro_mk3_6_0, Mar Average, Latvia, LVA
5.219414, 2080-2099, csiro_mk3_6_0, Apr Average, Latvia, LVA
12.523567, 2080-2099, csiro_mk3_6_0, May Average, Latvia, LVA
16.683952, 2080-2099, csiro_mk3_6_0, Jun Average, Latvia, LVA
18.813498, 2080-2099, csiro_mk3_6_0, Jul Average, Latvia, LVA
16.879164, 2080-2099, csiro_mk3_6_0, Aug Average, Latvia, LVA
13.181774, 2080-2099, csiro_mk3_6_0, Sep Average, Latvia, LVA
8.512932, 2080-2099, csiro_mk3_6_0, Oct Average, Latvia, LVA
2.281097, 2080-2099, csiro_mk3_6_0, Nov Average, Latvia, LVA
-3.4063606, 2080-2099, csiro_mk3_6_0, Dec Average, Latvia, LVA
-2.230644, 2080-2099, fio_esm, Jan Average, Latvia, LVA
-2.5350068, 2080-2099, fio_esm, Feb Average, Latvia, LVA
-0.019227752, 2080-2099, fio_esm, Mar Average, Latvia, LVA
4.754407, 2080-2099, fio_esm, Apr Average, Latvia, LVA
10.157303, 2080-2099, fio_esm, May Average, Latvia, LVA
16.348808, 2080-2099, fio_esm, Jun Average, Latvia, LVA
17.054396, 2080-2099, fio_esm, Jul Average, Latvia, LVA
15.406693, 2080-2099, fio_esm, Aug Average, Latvia, LVA
12.322074, 2080-2099, fio_esm, Sep Average, Latvia, LVA
7.9894304, 2080-2099, fio_esm, Oct Average, Latvia, LVA
3.1389754, 2080-2099, fio_esm, Nov Average, Latvia, LVA
0.57871854, 2080-2099, fio_esm, Dec Average, Latvia, LVA
1.4338927, 2080-2099, gfdl_cm3, Jan Average, Latvia, LVA
