Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
29.416313, 2080-2099, ccsm4, Apr Average, Sao Tome and Principe, STP
29.159792, 2080-2099, ccsm4, May Average, Sao Tome and Principe, STP
28.77419, 2080-2099, ccsm4, Jun Average, Sao Tome and Principe, STP
28.191193, 2080-2099, ccsm4, Jul Average, Sao Tome and Principe, STP
27.450933, 2080-2099, ccsm4, Aug Average, Sao Tome and Principe, STP
27.574656, 2080-2099, ccsm4, Sep Average, Sao Tome and Principe, STP
27.794525, 2080-2099, ccsm4, Oct Average, Sao Tome and Principe, STP
27.929459, 2080-2099, ccsm4, Nov Average, Sao Tome and Principe, STP
28.158733, 2080-2099, ccsm4, Dec Average, Sao Tome and Principe, STP
28.094584, 2080-2099, cesm1_cam5, Jan Average, Sao Tome and Principe, STP
28.395756, 2080-2099, cesm1_cam5, Feb Average, Sao Tome and Principe, STP
28.866985, 2080-2099, cesm1_cam5, Mar Average, Sao Tome and Principe, STP
29.250158, 2080-2099, cesm1_cam5, Apr Average, Sao Tome and Principe, STP
28.922201, 2080-2099, cesm1_cam5, May Average, Sao Tome and Principe, STP
28.701265, 2080-2099, cesm1_cam5, Jun Average, Sao Tome and Principe, STP
27.127235, 2080-2099, cesm1_cam5, Jul Average, Sao Tome and Principe, STP
26.198057, 2080-2099, cesm1_cam5, Aug Average, Sao Tome and Principe, STP
26.527275, 2080-2099, cesm1_cam5, Sep Average, Sao Tome and Principe, STP
27.187227, 2080-2099, cesm1_cam5, Oct Average, Sao Tome and Principe, STP
27.488457, 2080-2099, cesm1_cam5, Nov Average, Sao Tome and Principe, STP
27.763077, 2080-2099, cesm1_cam5, Dec Average, Sao Tome and Principe, STP
28.27686, 2080-2099, csiro_mk3_6_0, Jan Average, Sao Tome and Principe, STP
28.492504, 2080-2099, csiro_mk3_6_0, Feb Average, Sao Tome and Principe, STP
29.12861, 2080-2099, csiro_mk3_6_0, Mar Average, Sao Tome and Principe, STP
29.48772, 2080-2099, csiro_mk3_6_0, Apr Average, Sao Tome and Principe, STP
29.02119, 2080-2099, csiro_mk3_6_0, May Average, Sao Tome and Principe, STP
27.77687, 2080-2099, csiro_mk3_6_0, Jun Average, Sao Tome and Principe, STP
26.532642, 2080-2099, csiro_mk3_6_0, Jul Average, Sao Tome and Principe, STP
26.07265, 2080-2099, csiro_mk3_6_0, Aug Average, Sao Tome and Principe, STP
26.170492, 2080-2099, csiro_mk3_6_0, Sep Average, Sao Tome and Principe, STP
26.752542, 2080-2099, csiro_mk3_6_0, Oct Average, Sao Tome and Principe, STP
27.68548, 2080-2099, csiro_mk3_6_0, Nov Average, Sao Tome and Principe, STP
28.169651, 2080-2099, csiro_mk3_6_0, Dec Average, Sao Tome and Principe, STP
28.24899, 2080-2099, fio_esm, Jan Average, Sao Tome and Principe, STP
28.189573, 2080-2099, fio_esm, Feb Average, Sao Tome and Principe, STP
28.485743, 2080-2099, fio_esm, Mar Average, Sao Tome and Principe, STP
28.708544, 2080-2099, fio_esm, Apr Average, Sao Tome and Principe, STP
28.370228, 2080-2099, fio_esm, May Average, Sao Tome and Principe, STP
28.171824, 2080-2099, fio_esm, Jun Average, Sao Tome and Principe, STP
27.858644, 2080-2099, fio_esm, Jul Average, Sao Tome and Principe, STP
27.364939, 2080-2099, fio_esm, Aug Average, Sao Tome and Principe, STP
27.368116, 2080-2099, fio_esm, Sep Average, Sao Tome and Principe, STP
27.646286, 2080-2099, fio_esm, Oct Average, Sao Tome and Principe, STP
27.865438, 2080-2099, fio_esm, Nov Average, Sao Tome and Principe, STP
28.077782, 2080-2099, fio_esm, Dec Average, Sao Tome and Principe, STP
29.22308, 2080-2099, gfdl_cm3, Jan Average, Sao Tome and Principe, STP
29.990755, 2080-2099, gfdl_cm3, Feb Average, Sao Tome and Principe, STP
