Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
5.897188, 2080-2099, mri_cgcm3, Mar Average, Denmark, DNK
9.017057, 2080-2099, mri_cgcm3, Apr Average, Denmark, DNK
12.277808, 2080-2099, mri_cgcm3, May Average, Denmark, DNK
16.636822, 2080-2099, mri_cgcm3, Jun Average, Denmark, DNK
18.433844, 2080-2099, mri_cgcm3, Jul Average, Denmark, DNK
18.064354, 2080-2099, mri_cgcm3, Aug Average, Denmark, DNK
15.978876, 2080-2099, mri_cgcm3, Sep Average, Denmark, DNK
12.519978, 2080-2099, mri_cgcm3, Oct Average, Denmark, DNK
8.575776, 2080-2099, mri_cgcm3, Nov Average, Denmark, DNK
6.7848225, 2080-2099, mri_cgcm3, Dec Average, Denmark, DNK
6.43273, 2080-2099, noresm1_m, Jan Average, Denmark, DNK
6.194478, 2080-2099, noresm1_m, Feb Average, Denmark, DNK
7.865788, 2080-2099, noresm1_m, Mar Average, Denmark, DNK
10.892617, 2080-2099, noresm1_m, Apr Average, Denmark, DNK
14.546683, 2080-2099, noresm1_m, May Average, Denmark, DNK
19.422743, 2080-2099, noresm1_m, Jun Average, Denmark, DNK
21.308138, 2080-2099, noresm1_m, Jul Average, Denmark, DNK
21.311142, 2080-2099, noresm1_m, Aug Average, Denmark, DNK
18.134151, 2080-2099, noresm1_m, Sep Average, Denmark, DNK
14.436478, 2080-2099, noresm1_m, Oct Average, Denmark, DNK
10.849672, 2080-2099, noresm1_m, Nov Average, Denmark, DNK
8.115411, 2080-2099, noresm1_m, Dec Average, Denmark, DNK
24.422728, 2080-2099, bcc_csm1_1, Jan Average, Djibouti, DJI
25.692814, 2080-2099, bcc_csm1_1, Feb Average, Djibouti, DJI
28.010876, 2080-2099, bcc_csm1_1, Mar Average, Djibouti, DJI
30.25211, 2080-2099, bcc_csm1_1, Apr Average, Djibouti, DJI
31.187319, 2080-2099, bcc_csm1_1, May Average, Djibouti, DJI
30.972553, 2080-2099, bcc_csm1_1, Jun Average, Djibouti, DJI
28.33301, 2080-2099, bcc_csm1_1, Jul Average, Djibouti, DJI
27.959812, 2080-2099, bcc_csm1_1, Aug Average, Djibouti, DJI
28.51201, 2080-2099, bcc_csm1_1, Sep Average, Djibouti, DJI
28.897287, 2080-2099, bcc_csm1_1, Oct Average, Djibouti, DJI
26.995056, 2080-2099, bcc_csm1_1, Nov Average, Djibouti, DJI
24.302088, 2080-2099, bcc_csm1_1, Dec Average, Djibouti, DJI
24.605564, 2080-2099, bcc_csm1_1_m, Jan Average, Djibouti, DJI
25.841928, 2080-2099, bcc_csm1_1_m, Feb Average, Djibouti, DJI
28.7626, 2080-2099, bcc_csm1_1_m, Mar Average, Djibouti, DJI
31.840656, 2080-2099, bcc_csm1_1_m, Apr Average, Djibouti, DJI
35.100037, 2080-2099, bcc_csm1_1_m, May Average, Djibouti, DJI
36.948242, 2080-2099, bcc_csm1_1_m, Jun Average, Djibouti, DJI
35.261456, 2080-2099, bcc_csm1_1_m, Jul Average, Djibouti, DJI
32.665283, 2080-2099, bcc_csm1_1_m, Aug Average, Djibouti, DJI
34.464603, 2080-2099, bcc_csm1_1_m, Sep Average, Djibouti, DJI
31.975025, 2080-2099, bcc_csm1_1_m, Oct Average, Djibouti, DJI
28.620358, 2080-2099, bcc_csm1_1_m, Nov Average, Djibouti, DJI
25.77366, 2080-2099, bcc_csm1_1_m, Dec Average, Djibouti, DJI
23.18301, 2080-2099, ccsm4, Jan Average, Djibouti, DJI
23.9657, 2080-2099, ccsm4, Feb Average, Djibouti, DJI
26.30889, 2080-2099, ccsm4, Mar Average, Djibouti, DJI
30.158464, 2080-2099, ccsm4, Apr Average, Djibouti, DJI
33.176044, 2080-2099, ccsm4, May Average, Djibouti, DJI
34.24415, 2080-2099, ccsm4, Jun Average, Djibouti, DJI
30.90881, 2080-2099, ccsm4, Jul Average, Djibouti, DJI
29.71231, 2080-2099, ccsm4, Aug Average, Djibouti, DJI
29.291134, 2080-2099, ccsm4, Sep Average, Djibouti, DJI
28.887882, 2080-2099, ccsm4, Oct Average, Djibouti, DJI
26.161081, 2080-2099, ccsm4, Nov Average, Djibouti, DJI
24.055012, 2080-2099, ccsm4, Dec Average, Djibouti, DJI
24.886038, 2080-2099, cesm1_cam5, Jan Average, Djibouti, DJI
25.72961, 2080-2099, cesm1_cam5, Feb Average, Djibouti, DJI
28.017546, 2080-2099, cesm1_cam5, Mar Average, Djibouti, DJI
30.505512, 2080-2099, cesm1_cam5, Apr Average, Djibouti, DJI
33.001926, 2080-2099, cesm1_cam5, May Average, Djibouti, DJI
32.069553, 2080-2099, cesm1_cam5, Jun Average, Djibouti, DJI
29.588846, 2080-2099, cesm1_cam5, Jul Average, Djibouti, DJI
28.465271, 2080-2099, cesm1_cam5, Aug Average, Djibouti, DJI
28.800228, 2080-2099, cesm1_cam5, Sep Average, Djibouti, DJI
29.41634, 2080-2099, cesm1_cam5, Oct Average, Djibouti, DJI
27.379019, 2080-2099, cesm1_cam5, Nov Average, Djibouti, DJI
25.655788, 2080-2099, cesm1_cam5, Dec Average, Djibouti, DJI
24.886951, 2080-2099, csiro_mk3_6_0, Jan Average, Djibouti, DJI
26.580479, 2080-2099, csiro_mk3_6_0, Feb Average, Djibouti, DJI
29.136477, 2080-2099, csiro_mk3_6_0, Mar Average, Djibouti, DJI
31.606142, 2080-2099, csiro_mk3_6_0, Apr Average, Djibouti, DJI
34.31842, 2080-2099, csiro_mk3_6_0, May Average, Djibouti, DJI
36.83511, 2080-2099, csiro_mk3_6_0, Jun Average, Djibouti, DJI
37.025097, 2080-2099, csiro_mk3_6_0, Jul Average, Djibouti, DJI
36.95749, 2080-2099, csiro_mk3_6_0, Aug Average, Djibouti, DJI
36.12965, 2080-2099, csiro_mk3_6_0, Sep Average, Djibouti, DJI
32.58579, 2080-2099, csiro_mk3_6_0, Oct Average, Djibouti, DJI
29.014418, 2080-2099, csiro_mk3_6_0, Nov Average, Djibouti, DJI
25.95213, 2080-2099, csiro_mk3_6_0, Dec Average, Djibouti, DJI
23.900837, 2080-2099, fio_esm, Jan Average, Djibouti, DJI
25.454334, 2080-2099, fio_esm, Feb Average, Djibouti, DJI
27.705011, 2080-2099, fio_esm, Mar Average, Djibouti, DJI
29.955683, 2080-2099, fio_esm, Apr Average, Djibouti, DJI
31.443403, 2080-2099, fio_esm, May Average, Djibouti, DJI
32.75363, 2080-2099, fio_esm, Jun Average, Djibouti, DJI
31.589146, 2080-2099, fio_esm, Jul Average, Djibouti, DJI
30.186653, 2080-2099, fio_esm, Aug Average, Djibouti, DJI
29.962698, 2080-2099, fio_esm, Sep Average, Djibouti, DJI
28.643116, 2080-2099, fio_esm, Oct Average, Djibouti, DJI
26.200296, 2080-2099, fio_esm, Nov Average, Djibouti, DJI
24.749966, 2080-2099, fio_esm, Dec Average, Djibouti, DJI
23.62131, 2080-2099, gfdl_cm3, Jan Average, Djibouti, DJI
24.895283, 2080-2099, gfdl_cm3, Feb Average, Djibouti, DJI
29.116467, 2080-2099, gfdl_cm3, Mar Average, Djibouti, DJI
32.637333, 2080-2099, gfdl_cm3, Apr Average, Djibouti, DJI
35.375896, 2080-2099, gfdl_cm3, May Average, Djibouti, DJI
38.589085, 2080-2099, gfdl_cm3, Jun Average, Djibouti, DJI
37.774757, 2080-2099, gfdl_cm3, Jul Average, Djibouti, DJI
33.86545, 2080-2099, gfdl_cm3, Aug Average, Djibouti, DJI
32.023914, 2080-2099, gfdl_cm3, Sep Average, Djibouti, DJI
29.06065, 2080-2099, gfdl_cm3, Oct Average, Djibouti, DJI
26.313581, 2080-2099, gfdl_cm3, Nov Average, Djibouti, DJI
24.009174, 2080-2099, gfdl_cm3, Dec Average, Djibouti, DJI
25.316242, 2080-2099, gfdl_esm2m, Jan Average, Djibouti, DJI
26.712662, 2080-2099, gfdl_esm2m, Feb Average, Djibouti, DJI
31.05205, 2080-2099, gfdl_esm2m, Mar Average, Djibouti, DJI
34.67768, 2080-2099, gfdl_esm2m, Apr Average, Djibouti, DJI
36.240334, 2080-2099, gfdl_esm2m, May Average, Djibouti, DJI
37.61859, 2080-2099, gfdl_esm2m, Jun Average, Djibouti, DJI
36.687035, 2080-2099, gfdl_esm2m, Jul Average, Djibouti, DJI
35.966705, 2080-2099, gfdl_esm2m, Aug Average, Djibouti, DJI
36.896133, 2080-2099, gfdl_esm2m, Sep Average, Djibouti, DJI
32.704952, 2080-2099, gfdl_esm2m, Oct Average, Djibouti, DJI
27.943724, 2080-2099, gfdl_esm2m, Nov Average, Djibouti, DJI
25.950466, 2080-2099, gfdl_esm2m, Dec Average, Djibouti, DJI
25.61084, 2080-2099, giss_e2_h, Jan Average, Djibouti, DJI
27.083172, 2080-2099, giss_e2_h, Feb Average, Djibouti, DJI
28.617737, 2080-2099, giss_e2_h, Mar Average, Djibouti, DJI
30.430979, 2080-2099, giss_e2_h, Apr Average, Djibouti, DJI
32.131126, 2080-2099, giss_e2_h, May Average, Djibouti, DJI
33.567165, 2080-2099, giss_e2_h, Jun Average, Djibouti, DJI
34.979668, 2080-2099, giss_e2_h, Jul Average, Djibouti, DJI
