Monthly Temperature - (Celsius), Year, Model, Statistics, Country, ISO3
31.946444, 2080-2099, giss_e2_h, Aug Average, Pakistan, PAK
30.20657, 2080-2099, giss_e2_h, Sep Average, Pakistan, PAK
26.545332, 2080-2099, giss_e2_h, Oct Average, Pakistan, PAK
21.244005, 2080-2099, giss_e2_h, Nov Average, Pakistan, PAK
16.202997, 2080-2099, giss_e2_h, Dec Average, Pakistan, PAK
14.805154, 2080-2099, giss_e2_r, Jan Average, Pakistan, PAK
18.152832, 2080-2099, giss_e2_r, Feb Average, Pakistan, PAK
21.455406, 2080-2099, giss_e2_r, Mar Average, Pakistan, PAK
26.504047, 2080-2099, giss_e2_r, Apr Average, Pakistan, PAK
30.134638, 2080-2099, giss_e2_r, May Average, Pakistan, PAK
32.29712, 2080-2099, giss_e2_r, Jun Average, Pakistan, PAK
32.771824, 2080-2099, giss_e2_r, Jul Average, Pakistan, PAK
32.169804, 2080-2099, giss_e2_r, Aug Average, Pakistan, PAK
30.3675, 2080-2099, giss_e2_r, Sep Average, Pakistan, PAK
26.609316, 2080-2099, giss_e2_r, Oct Average, Pakistan, PAK
20.743357, 2080-2099, giss_e2_r, Nov Average, Pakistan, PAK
15.661821, 2080-2099, giss_e2_r, Dec Average, Pakistan, PAK
10.53987, 2080-2099, ipsl_cm5a_mr, Jan Average, Pakistan, PAK
14.103597, 2080-2099, ipsl_cm5a_mr, Feb Average, Pakistan, PAK
18.655287, 2080-2099, ipsl_cm5a_mr, Mar Average, Pakistan, PAK
24.268627, 2080-2099, ipsl_cm5a_mr, Apr Average, Pakistan, PAK
29.093412, 2080-2099, ipsl_cm5a_mr, May Average, Pakistan, PAK
31.500679, 2080-2099, ipsl_cm5a_mr, Jun Average, Pakistan, PAK
33.032352, 2080-2099, ipsl_cm5a_mr, Jul Average, Pakistan, PAK
33.34172, 2080-2099, ipsl_cm5a_mr, Aug Average, Pakistan, PAK
30.538572, 2080-2099, ipsl_cm5a_mr, Sep Average, Pakistan, PAK
25.1332, 2080-2099, ipsl_cm5a_mr, Oct Average, Pakistan, PAK
17.887972, 2080-2099, ipsl_cm5a_mr, Nov Average, Pakistan, PAK
11.939067, 2080-2099, ipsl_cm5a_mr, Dec Average, Pakistan, PAK
12.090075, 2080-2099, miroc_esm, Jan Average, Pakistan, PAK
15.062716, 2080-2099, miroc_esm, Feb Average, Pakistan, PAK
19.90078, 2080-2099, miroc_esm, Mar Average, Pakistan, PAK
25.282692, 2080-2099, miroc_esm, Apr Average, Pakistan, PAK
30.683031, 2080-2099, miroc_esm, May Average, Pakistan, PAK
32.995834, 2080-2099, miroc_esm, Jun Average, Pakistan, PAK
32.511185, 2080-2099, miroc_esm, Jul Average, Pakistan, PAK
30.759974, 2080-2099, miroc_esm, Aug Average, Pakistan, PAK
29.895214, 2080-2099, miroc_esm, Sep Average, Pakistan, PAK
25.37104, 2080-2099, miroc_esm, Oct Average, Pakistan, PAK
18.420158, 2080-2099, miroc_esm, Nov Average, Pakistan, PAK
13.665173, 2080-2099, miroc_esm, Dec Average, Pakistan, PAK
11.863274, 2080-2099, miroc_esm_chem, Jan Average, Pakistan, PAK
14.631578, 2080-2099, miroc_esm_chem, Feb Average, Pakistan, PAK
19.93316, 2080-2099, miroc_esm_chem, Mar Average, Pakistan, PAK
25.719692, 2080-2099, miroc_esm_chem, Apr Average, Pakistan, PAK
30.602396, 2080-2099, miroc_esm_chem, May Average, Pakistan, PAK
32.825798, 2080-2099, miroc_esm_chem, Jun Average, Pakistan, PAK
32.345352, 2080-2099, miroc_esm_chem, Jul Average, Pakistan, PAK
30.945772, 2080-2099, miroc_esm_chem, Aug Average, Pakistan, PAK
30.064941, 2080-2099, miroc_esm_chem, Sep Average, Pakistan, PAK
25.578598, 2080-2099, miroc_esm_chem, Oct Average, Pakistan, PAK
18.619911, 2080-2099, miroc_esm_chem, Nov Average, Pakistan, PAK
13.994139, 2080-2099, miroc_esm_chem, Dec Average, Pakistan, PAK
13.350822, 2080-2099, miroc5, Jan Average, Pakistan, PAK
16.629564, 2080-2099, miroc5, Feb Average, Pakistan, PAK
21.097513, 2080-2099, miroc5, Mar Average, Pakistan, PAK
26.370045, 2080-2099, miroc5, Apr Average, Pakistan, PAK
31.716827, 2080-2099, miroc5, May Average, Pakistan, PAK
34.552704, 2080-2099, miroc5, Jun Average, Pakistan, PAK
34.175182, 2080-2099, miroc5, Jul Average, Pakistan, PAK
33.48359, 2080-2099, miroc5, Aug Average, Pakistan, PAK
31.40378, 2080-2099, miroc5, Sep Average, Pakistan, PAK
27.388865, 2080-2099, miroc5, Oct Average, Pakistan, PAK
20.835785, 2080-2099, miroc5, Nov Average, Pakistan, PAK
15.08154, 2080-2099, miroc5, Dec Average, Pakistan, PAK
9.566839, 2080-2099, mri_cgcm3, Jan Average, Pakistan, PAK
12.811619, 2080-2099, mri_cgcm3, Feb Average, Pakistan, PAK
17.777788, 2080-2099, mri_cgcm3, Mar Average, Pakistan, PAK
22.811403, 2080-2099, mri_cgcm3, Apr Average, Pakistan, PAK
28.027357, 2080-2099, mri_cgcm3, May Average, Pakistan, PAK
31.990244, 2080-2099, mri_cgcm3, Jun Average, Pakistan, PAK
33.751778, 2080-2099, mri_cgcm3, Jul Average, Pakistan, PAK
32.016983, 2080-2099, mri_cgcm3, Aug Average, Pakistan, PAK
28.915213, 2080-2099, mri_cgcm3, Sep Average, Pakistan, PAK
22.88396, 2080-2099, mri_cgcm3, Oct Average, Pakistan, PAK
15.77836, 2080-2099, mri_cgcm3, Nov Average, Pakistan, PAK
9.914391, 2080-2099, mri_cgcm3, Dec Average, Pakistan, PAK
9.839011, 2080-2099, noresm1_m, Jan Average, Pakistan, PAK
12.202394, 2080-2099, noresm1_m, Feb Average, Pakistan, PAK
16.355846, 2080-2099, noresm1_m, Mar Average, Pakistan, PAK
22.846838, 2080-2099, noresm1_m, Apr Average, Pakistan, PAK
27.335548, 2080-2099, noresm1_m, May Average, Pakistan, PAK
31.233887, 2080-2099, noresm1_m, Jun Average, Pakistan, PAK
30.803953, 2080-2099, noresm1_m, Jul Average, Pakistan, PAK
29.472933, 2080-2099, noresm1_m, Aug Average, Pakistan, PAK
26.806704, 2080-2099, noresm1_m, Sep Average, Pakistan, PAK
22.726503, 2080-2099, noresm1_m, Oct Average, Pakistan, PAK
16.194334, 2080-2099, noresm1_m, Nov Average, Pakistan, PAK
10.7766485, 2080-2099, noresm1_m, Dec Average, Pakistan, PAK
