Monthly Precipitation - (MM), Year, Model, Statistics, Country, ISO3
37.633663, 2080-2099, gfdl_cm3, Jun Average, Albania, ALB
12.8001995, 2080-2099, gfdl_cm3, Jul Average, Albania, ALB
6.8081083, 2080-2099, gfdl_cm3, Aug Average, Albania, ALB
16.568436, 2080-2099, gfdl_cm3, Sep Average, Albania, ALB
38.949585, 2080-2099, gfdl_cm3, Oct Average, Albania, ALB
48.891216, 2080-2099, gfdl_cm3, Nov Average, Albania, ALB
55.73175, 2080-2099, gfdl_cm3, Dec Average, Albania, ALB
87.65343, 2080-2099, gfdl_esm2m, Jan Average, Albania, ALB
60.368965, 2080-2099, gfdl_esm2m, Feb Average, Albania, ALB
79.41235, 2080-2099, gfdl_esm2m, Mar Average, Albania, ALB
55.23165, 2080-2099, gfdl_esm2m, Apr Average, Albania, ALB
50.955215, 2080-2099, gfdl_esm2m, May Average, Albania, ALB
32.423244, 2080-2099, gfdl_esm2m, Jun Average, Albania, ALB
28.254683, 2080-2099, gfdl_esm2m, Jul Average, Albania, ALB
15.803586, 2080-2099, gfdl_esm2m, Aug Average, Albania, ALB
20.943357, 2080-2099, gfdl_esm2m, Sep Average, Albania, ALB
65.5989, 2080-2099, gfdl_esm2m, Oct Average, Albania, ALB
72.117744, 2080-2099, gfdl_esm2m, Nov Average, Albania, ALB
86.40146, 2080-2099, gfdl_esm2m, Dec Average, Albania, ALB
107.82214, 2080-2099, giss_e2_h, Jan Average, Albania, ALB
91.888725, 2080-2099, giss_e2_h, Feb Average, Albania, ALB
92.17464, 2080-2099, giss_e2_h, Mar Average, Albania, ALB
76.55853, 2080-2099, giss_e2_h, Apr Average, Albania, ALB
40.660458, 2080-2099, giss_e2_h, May Average, Albania, ALB
38.687847, 2080-2099, giss_e2_h, Jun Average, Albania, ALB
28.316244, 2080-2099, giss_e2_h, Jul Average, Albania, ALB
34.54321, 2080-2099, giss_e2_h, Aug Average, Albania, ALB
87.56869, 2080-2099, giss_e2_h, Sep Average, Albania, ALB
106.871925, 2080-2099, giss_e2_h, Oct Average, Albania, ALB
99.5356, 2080-2099, giss_e2_h, Nov Average, Albania, ALB
136.00847, 2080-2099, giss_e2_h, Dec Average, Albania, ALB
85.37318, 2080-2099, giss_e2_r, Jan Average, Albania, ALB
64.6022, 2080-2099, giss_e2_r, Feb Average, Albania, ALB
62.973484, 2080-2099, giss_e2_r, Mar Average, Albania, ALB
42.423332, 2080-2099, giss_e2_r, Apr Average, Albania, ALB
38.910507, 2080-2099, giss_e2_r, May Average, Albania, ALB
37.145634, 2080-2099, giss_e2_r, Jun Average, Albania, ALB
39.20698, 2080-2099, giss_e2_r, Jul Average, Albania, ALB
33.47683, 2080-2099, giss_e2_r, Aug Average, Albania, ALB
51.468, 2080-2099, giss_e2_r, Sep Average, Albania, ALB
66.740585, 2080-2099, giss_e2_r, Oct Average, Albania, ALB
79.03359, 2080-2099, giss_e2_r, Nov Average, Albania, ALB
89.67514, 2080-2099, giss_e2_r, Dec Average, Albania, ALB
69.30977, 2080-2099, ipsl_cm5a_mr, Jan Average, Albania, ALB
42.56222, 2080-2099, ipsl_cm5a_mr, Feb Average, Albania, ALB
36.07801, 2080-2099, ipsl_cm5a_mr, Mar Average, Albania, ALB
14.11684, 2080-2099, ipsl_cm5a_mr, Apr Average, Albania, ALB
10.369007, 2080-2099, ipsl_cm5a_mr, May Average, Albania, ALB
10.205223, 2080-2099, ipsl_cm5a_mr, Jun Average, Albania, ALB
14.138853, 2080-2099, ipsl_cm5a_mr, Jul Average, Albania, ALB
6.0481186, 2080-2099, ipsl_cm5a_mr, Aug Average, Albania, ALB
9.257553, 2080-2099, ipsl_cm5a_mr, Sep Average, Albania, ALB
42.549095, 2080-2099, ipsl_cm5a_mr, Oct Average, Albania, ALB
53.69461, 2080-2099, ipsl_cm5a_mr, Nov Average, Albania, ALB
79.69633, 2080-2099, ipsl_cm5a_mr, Dec Average, Albania, ALB
37.864098, 2080-2099, miroc_esm, Jan Average, Albania, ALB
33.563915, 2080-2099, miroc_esm, Feb Average, Albania, ALB
39.94254, 2080-2099, miroc_esm, Mar Average, Albania, ALB
44.142082, 2080-2099, miroc_esm, Apr Average, Albania, ALB
56.49505, 2080-2099, miroc_esm, May Average, Albania, ALB
35.49743, 2080-2099, miroc_esm, Jun Average, Albania, ALB
18.466366, 2080-2099, miroc_esm, Jul Average, Albania, ALB
14.561494, 2080-2099, miroc_esm, Aug Average, Albania, ALB
20.282658, 2080-2099, miroc_esm, Sep Average, Albania, ALB
34.37336, 2080-2099, miroc_esm, Oct Average, Albania, ALB
74.542465, 2080-2099, miroc_esm, Nov Average, Albania, ALB
47.50266, 2080-2099, miroc_esm, Dec Average, Albania, ALB
38.818634, 2080-2099, miroc_esm_chem, Jan Average, Albania, ALB
32.223637, 2080-2099, miroc_esm_chem, Feb Average, Albania, ALB
36.903404, 2080-2099, miroc_esm_chem, Mar Average, Albania, ALB
46.70471, 2080-2099, miroc_esm_chem, Apr Average, Albania, ALB
50.34237, 2080-2099, miroc_esm_chem, May Average, Albania, ALB
21.898853, 2080-2099, miroc_esm_chem, Jun Average, Albania, ALB
19.581865, 2080-2099, miroc_esm_chem, Jul Average, Albania, ALB
8.474009, 2080-2099, miroc_esm_chem, Aug Average, Albania, ALB
12.7895355, 2080-2099, miroc_esm_chem, Sep Average, Albania, ALB
42.375736, 2080-2099, miroc_esm_chem, Oct Average, Albania, ALB
53.944195, 2080-2099, miroc_esm_chem, Nov Average, Albania, ALB
46.580746, 2080-2099, miroc_esm_chem, Dec Average, Albania, ALB
118.11172, 2080-2099, miroc5, Jan Average, Albania, ALB
127.84184, 2080-2099, miroc5, Feb Average, Albania, ALB
79.99315, 2080-2099, miroc5, Mar Average, Albania, ALB
58.558277, 2080-2099, miroc5, Apr Average, Albania, ALB
56.86178, 2080-2099, miroc5, May Average, Albania, ALB
32.772194, 2080-2099, miroc5, Jun Average, Albania, ALB
