x,y,agri_emp
1.4700000000000002,0.017342177999999986,80
1.5050000000000001,0.01714511049999999,80
1.54,0.01691967199999999,80
1.5750000000000002,0.01666586249999999,80
1.61,0.01638368199999997,80
1.6450000000000002,0.016073130500000005,80
1.6800000000000002,0.015734207999999986,80
1.715,0.015366914499999995,80
1.7500000000000002,0.014971249999999978,80
1.7850000000000001,0.014547214500000002,80
1.8200000000000003,0.014094807999999959,80
1.8550000000000002,0.013614030499999999,80
1.8900000000000001,0.01310488199999997,80
1.9250000000000003,0.012567362499999984,80
1.9600000000000002,0.012001471999999985,80
1.995,0.011407210499999973,80
2.0300000000000002,0.010784578000000003,80
2.0650000000000004,0.01013357449999995,80
2.1,0.009454199999999968,80
2.1350000000000002,0.008746454499999987,80
2.1700000000000004,0.008010337999999992,80
2.205,0.007245850499999984,80
2.24,0.006452991999999963,80
2.2750000000000004,0.0056317624999999705,80
2.31,0.004782161999999979,80
2.345,0.0039041905000000154,80
2.3800000000000003,0.002997847999999942,80
2.415,0.00206313449999998,80
2.45,0.0011000499999999636,80
2.4850000000000003,1.0859450000000326e-4,80
2.5200000000000005,-9.112320000000673e-4,80
2.555,-0.0019594294999999984,80
2.5900000000000003,-0.0030359980000000397,80
2.6250000000000004,-0.004140937500000025,80
2.66,-0.005274248000000009,80
2.6950000000000003,-0.006435929500000048,80
2.7300000000000004,-0.007625982000000031,80
2.765,-0.008844405500000013,80
2.8000000000000003,-0.010091200000000022,80
2.8350000000000004,-0.011366365500000059,80
2.87,-0.01266990200000001,80
2.9050000000000002,-0.014001809500000018,80
2.9400000000000004,-0.015362088000000051,80
2.975,-0.016750737500000057,80
3.0100000000000002,-0.018167758000000034,80
3.0450000000000004,-0.01961314950000001,80
3.08,-0.02108691200000004,80
3.115,-0.02258904550000007,80
3.1500000000000004,-0.024119550000000045,80
3.1850000000000005,-0.025678425500000046,80
3.22,-0.027265672000000074,80
3.2550000000000003,-0.028881289500000074,80
3.2900000000000005,-0.030525278000000045,80
3.325,-0.03219763750000004,80
3.3600000000000003,-0.03389836800000007,80
3.3950000000000005,-0.035627469500000064,80
3.43,-0.03738494200000003,80
3.4650000000000003,-0.03917078550000008,80
3.5,-0.04098500000000005,80
0,0,90
0.035,0.0012616047499999998,90
0.07,0.0024872189999999997,90
0.10500000000000001,0.00367684275,90
0.14,0.004830475999999999,90
0.17500000000000002,0.005948118750000001,90
0.21000000000000002,0.007029771000000001,90
0.24500000000000002,0.00807543275,90
0.28,0.009085103999999998,90
0.31500000000000006,0.010058784750000003,90
0.35000000000000003,0.010996475000000002,90
0.385,0.011898174749999999,90
0.42000000000000004,0.012763883999999998,90
0.45500000000000007,0.01359360275,90
0.49000000000000005,0.014387331,90
0.525,0.01514506875,90
0.56,0.015866815999999992,90
0.5950000000000001,0.01655257275,90
0.6300000000000001,0.017202339000000004,90
0.665,0.01781611475,90
0.7000000000000001,0.018393900000000008,90
0.7350000000000001,0.018935694749999996,90
0.77,0.019441498999999994,90
0.805,0.019911312749999993,90
0.8400000000000001,0.020345135999999993,90
0.8750000000000001,0.020742968749999997,90
0.9100000000000001,0.021104810999999998,90
0.9450000000000001,0.02143066275,90
0.9800000000000001,0.021720523999999995,90
1.0150000000000001,0.021974394749999994,90
1.05,0.022192274999999994,90
1.0850000000000002,0.02237416475,90
1.12,0.022520063999999985,90
1.155,0.02262997274999999,90
1.1900000000000002,0.022703890999999997,90
1.225,0.022741818749999997,90
1.2600000000000002,0.022743755999999997,90
1.2950000000000002,0.022709702749999984,90
1.33,0.022639658999999993,90
1.3650000000000002,0.02253362474999998,90
1.4000000000000001,0.022391599999999998,90
1.435,0.022213584749999987,90
1.4700000000000002,0.021999578999999984,90
1.5050000000000001,0.021749582749999982,90
1.54,0.021463595999999988,90
1.5750000000000002,0.02114161874999998,90
1.61,0.020783650999999986,90
1.6450000000000002,0.020389692749999994,90
1.6800000000000002,0.019959743999999974,90
1.715,0.019493804749999982,90
1.7500000000000002,0.018991874999999978,90
1.7850000000000001,0.018453954749999987,90
1.8200000000000003,0.01788004399999997,90
1.8550000000000002,0.017270142749999995,90
1.8900000000000001,0.016624250999999993,90
1.9250000000000003,0.015942368749999977,90
1.9600000000000002,0.01522449599999999,90
1.995,0.01447063274999999,90
2.0300000000000002,0.013680778999999976,90
2.0650000000000004,0.01285493474999995,90
2.1,0.011993099999999993,90
2.1350000000000002,0.011095274749999967,90
2.1700000000000004,0.010161458999999984,90
2.205,0.009191652749999973,90
2.24,0.008185855999999964,90
2.2750000000000004,0.007144068749999982,90
2.31,0.006066290999999974,90
2.345,0.004952522749999966,90
2.3800000000000003,0.0038027639999999585,90
2.415,0.0026170147499999796,90
2.45,0.0013952749999999459,90
2.4850000000000003,1.3754474999996824e-4,90
2.5200000000000005,-0.0011561760000000365,90
2.555,-0.002485887249999985,90
2.5900000000000003,-0.003851589000000044,90
2.6250000000000004,-0.005253281250000047,90
2.66,-0.0066909640000000214,90
2.6950000000000003,-0.00816463725000005,90
2.7300000000000004,-0.009674301000000052,90
2.765,-0.011219955250000024,90
2.8000000000000003,-0.012801600000000024,90
2.8350000000000004,-0.014419235250000023,90
2.87,-0.01607286100000005,90
2.9050000000000002,-0.017762477250000047,90
2.9400000000000004,-0.019488084000000044,90
2.975,-0.02124968125000007,90
3.0100000000000002,-0.023047269000000065,90
3.0450000000000004,-0.024880847250000032,90
3.08,-0.026750416000000055,90
3.115,-0.02865597525000002,90
3.1500000000000004,-0.03059752500000007,90
3.1850000000000005,-0.032575065250000035,90
3.22,-0.03458859600000008,90
3.2550000000000003,-0.0366381172500001,90
3.2900000000000005,-0.03872362900000009,90
3.325,-0.04084513125,90
3.3600000000000003,-0.0430026240000001,90
3.3950000000000005,-0.04519610725000006,90
3.43,-0.04742558100000005,90
3.4650000000000003,-0.049691045250000065,90
3.5,-0.05199250000000005,90
