country,initial_b50,initial_gdp,all_impact_prec_b50,all_impact_prec_gdp,all_impact_prec_and_temp_gdp,all_mean_impact_b50,all_mean_impact_prec_gdp,all_mean_impact_prec_and_temp_gdp,gdp_rate,b50_diff,agri_top20,trend_impact_gdp,trend_impact_b50
KM.10,0.101958283075,1602.58492785,-0.3475638305172785,-0.7788948213899671,-0.9971520928675894,-0.2965575108116228,1.1293138528739828,-0.8463335926201483,NA,NA,NA,NA,NA
KM.11,0.101958283075,1602.58492785,-0.29368923209756015,1.7733539364570328,-0.6720982648483798,-0.2965575108116228,1.1293138528739828,-0.8463335926201483,NA,NA,NA,NA,NA
KM.12,0.101958283075,1602.58492785,-0.29398576408833227,1.7789575934124944,-0.7410573051876735,-0.2965575108116228,1.1293138528739828,-0.8463335926201483,NA,NA,NA,NA,NA
KM.13,0.101958283075,1602.58492785,-0.29646634701147717,1.7905800616078615,-0.7813408066201438,-0.2965575108116228,1.1293138528739828,-0.8463335926201483,NA,NA,NA,NA,NA
KM.14,0.101958283075,1602.58492785,-0.2904933775170278,1.5770673737506116,-0.8111655342196521,-0.2965575108116228,1.1293138528739828,-0.8463335926201483,NA,NA,NA,NA,NA
KM.15,0.101958283075,1602.58492785,-0.29100735290872015,1.6401546253478032,-0.6070758926095009,-0.2965575108116228,1.1293138528739828,-0.8463335926201483,NA,NA,NA,NA,NA
KW,0.0520950004,89075.288860625,0.10620092923870728,-0.32801433043158335,-0.6998534436312746,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,-0.00547905190344999,5.78947368421051e-5,0,-0.31926908788736197,0.07779310006392391
KW.1,0.0520950004,89075.288860625,0.1069966557510088,-0.3282775892015481,-0.9934502670230972,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.2,0.0520950004,89075.288860625,0.0721598260865251,-0.31764596179795,-0.9704518952149856,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.3,0.0520950004,89075.288860625,0.0984534023175794,-0.3255137225080102,-0.9958803745467472,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.4,0.0520950004,89075.288860625,0.1231174750981612,-0.33395834379864436,-0.9940680390929176,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.5,0.0520950004,89075.288860625,0.1041033798418106,-0.32732645926805565,-0.554840178999992,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.6,0.0520950004,89075.288860625,0.09710535325578272,-0.32508909396146324,-0.9971704115684784,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.7,0.0520950004,89075.288860625,0.12280940499675248,-0.33384204185751787,-0.9897331357729422,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.8,0.0520950004,89075.288860625,0.06742391673870039,-0.31630195176096154,-0.9983530316556304,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.9,0.0520950004,89075.288860625,0.05506371557238992,-0.31286959490811145,-0.9924384344824644,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.10,0.0520950004,89075.288860625,0.14644398486791893,-0.34472501872143335,-0.9823515362777698,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.11,0.0520950004,89075.288860625,0.07711009587276937,-0.3190707733583171,-0.9978210196819388,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.12,0.0520950004,89075.288860625,0.08026821444601115,-0.31999148647252945,-0.9979290907444944,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.13,0.0520950004,89075.288860625,0.06620237608865576,-0.31595808813981696,-0.9998315196162556,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.14,0.0520950004,89075.288860625,0.0791785574248414,-0.3196727214067736,-0.789677609375524,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
KW.15,0.0520950004,89075.288860625,0.0885778225980883,-0.3224636765029438,-0.9483378191864468,0.09320094438723142,-0.32442005338097873,-0.9313867379294348,NA,NA,NA,NA,NA
LB,0.124845,12558.425693,-0.6103386122842889,3.1962361353510413,0.04238213575110155,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,0.0230427620448772,-0.0012,0,3.926801875889423,-0.6728343145500424
LB.1,0.124845,12558.425693,-0.6024832008903013,3.093554007593045,-0.2945580054446396,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.2,0.124845,12558.425693,-0.6135001127640926,3.236018828455626,-0.2558714040845011,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.3,0.124845,12558.425693,-0.6499126522272027,3.6566359542126423,-0.2541468534582978,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.4,0.124845,12558.425693,-0.5892000638986986,2.9030304941731955,-0.3707339726908232,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.5,0.124845,12558.425693,-0.5961275524914825,3.0055493659789474,-0.17669428602505502,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.6,0.124845,12558.425693,-0.6125955243525534,3.224716307670793,-0.3844555648947576,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.7,0.124845,12558.425693,-0.5969891871248713,3.017783834434353,-0.02343539893895279,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.8,0.124845,12558.425693,-0.6733965407769456,3.935153536145281,0.1495608179671268,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.9,0.124845,12558.425693,-0.6558635335375922,3.7227449871258864,0.14216967036553568,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.10,0.124845,12558.425693,-0.5755471504375721,2.669734665748116,-0.27736529944999827,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.11,0.124845,12558.425693,-0.5981569555883847,3.034204490673416,-0.8159129777241529,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.12,0.124845,12558.425693,-0.6008423104305772,3.0713052975693578,-0.8155758452223788,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.13,0.124845,12558.425693,-0.6493871657560873,3.650813555402016,-0.4692244442546072,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.14,0.124845,12558.425693,-0.6518709381991374,3.678343127218412,0.32389259865997094,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LB.15,0.124845,12558.425693,-0.6061105641408939,3.141707722954294,-0.37418545682552307,-0.6176451290562927,3.2648457694191513,-0.24088464289187203,NA,NA,NA,NA,NA
LR,0.1639160625,425.504395445,0.16684559352514777,58.04694939649017,0.935898032312576,0.14653234339534357,30.166697062414276,1.0785431535926655,0.02371997517356417,3.2621374736842073e-4,0,4.160388788527035,0.13930887533239422
LR.1,0.1639160625,425.504395445,0.17329824677833894,164.37166844856455,6.630012089401125,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.2,0.1639160625,425.504395445,0.14583682538076906,7.522199438594209,0.13542702133584145,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.3,0.1639160625,425.504395445,0.12302203572061342,0.6059649391922297,-0.7497681357826429,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.4,0.1639160625,425.504395445,0.15696986683575226,20.68969016308221,-0.4886093214488263,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.5,0.1639160625,425.504395445,0.15314396017543885,14.504287739320846,-0.3552338366106144,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.6,0.1639160625,425.504395445,0.16907081682595249,77.11677685821147,2.582404229816438,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.7,0.1639160625,425.504395445,0.14135507583304885,5.022963340428945,-0.3465970276649816,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.8,0.1639160625,425.504395445,0.15468970738976978,16.716375504172063,-0.3996378081230328,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.9,0.1639160625,425.504395445,0.14780227703739193,8.965985500537705,-0.7584444718029693,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.10,0.1639160625,425.504395445,0.16211317974368472,34.356894255311,-0.7100293155587859,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.11,0.1639160625,425.504395445,0.12267109935568812,0.5675835562398809,-0.9590563375903828,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.12,0.1639160625,425.504395445,0.12860811154875185,1.3714631459225928,-0.9500451017116704,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.13,0.1639160625,425.504395445,0.07956195138548182,-0.9050383514430964,-0.9929782984518192,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.14,0.1639160625,425.504395445,0.15238611669792454,13.537379615061726,1.743909413916474,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LR.15,0.1639160625,425.504395445,0.1671426300917424,60.17600944894192,11.93943932544592,0.14653234339534357,30.166697062414276,1.0785431535926655,NA,NA,NA,NA,NA
LS,0.07844851232,1696.78057215,0.646602631014744,11.962887861294634,4.764321664590502,0.6420097410665355,11.773553887142176,6.136632650388491,0.02706736660318445,6.967509578947368e-4,1,5.485226230402484,0.6217143653876187
LS.1,0.07844851232,1696.78057215,0.6175193256739899,4.834424887420214,1.120487156530093,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.2,0.07844851232,1696.78057215,0.6430846368375256,15.800266722725585,12.010744608279095,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.3,0.07844851232,1696.78057215,0.6458694783051038,11.616040374552608,8.719371468471296,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.4,0.07844851232,1696.78057215,0.6241444117804935,5.896947443054867,2.285123348181099,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.5,0.07844851232,1696.78057215,0.6470829634602219,15.519246400206477,4.794448758601687,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.6,0.07844851232,1696.78057215,0.6471870441664177,12.266382625028715,6.1504831295508815,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.7,0.07844851232,1696.78057215,0.6482230629299879,12.902254239110755,9.739608688294055,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.8,0.07844851232,1696.78057215,0.6456077883969521,11.499362836557742,4.445165661971868,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.9,0.07844851232,1696.78057215,0.6483416328984108,12.988133958802164,5.600496610248899,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.10,0.07844851232,1696.78057215,0.6316048060515246,7.355398056309912,2.204418888666023,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.11,0.07844851232,1696.78057215,0.6458181395491078,11.592885690228629,4.860358865441841,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.12,0.07844851232,1696.78057215,0.6452778480638977,11.356737189798356,4.785193534381091,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.13,0.07844851232,1696.78057215,0.6487263532039084,13.301741743088634,7.013601655907528,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.14,0.07844851232,1696.78057215,0.6491684253266569,13.813138893585483,9.059262515832875,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LS.15,0.07844851232,1696.78057215,0.6378973094056254,15.671013272510024,10.633035851267026,0.6420097410665355,11.773553887142176,6.136632650388491,NA,NA,NA,NA,NA
LT,0.200765,14646.90397385,-0.7289886179727539,2.4477303919402607,4.003518283082172,-0.7328373493531934,2.4631075773923508,4.0566611815322355,0.01773079178941154,-0.00206842105263157,0,2.4221891574860774,-0.7211888211800391
LT.1,0.200765,14646.90397385,-0.7365754465298433,2.4762602555308795,4.0932329456432806,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.2,0.200765,14646.90397385,-0.732251131551747,2.4591962422370366,4.338949525242528,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.3,0.200765,14646.90397385,-0.7277708855547398,2.443614195170667,4.293267970116986,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.4,0.200765,14646.90397385,-0.7290878962744746,2.448069166693205,3.781080643013897,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.5,0.200765,14646.90397385,-0.7338726265188927,2.4652468339213267,3.953718723341485,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.6,0.200765,14646.90397385,-0.7299019006630757,2.450867421667055,4.292062074922038,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.7,0.200765,14646.90397385,-0.733468002976493,2.4637075966028545,3.8976789663792024,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.8,0.200765,14646.90397385,-0.7360160158628968,2.4738483967806437,4.089203100234909,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.9,0.200765,14646.90397385,-0.7364165669689834,2.475566221771259,3.835546094536404,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.10,0.200765,14646.90397385,-0.7358356833374119,2.473088713465396,4.340040310097326,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.11,0.200765,14646.90397385,-0.7403957121713511,2.498275106368677,3.872040232585719,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.12,0.200765,14646.90397385,-0.7396684790861207,2.4924420800242633,3.808478423065087,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.13,0.200765,14646.90397385,-0.7191099158332573,2.4155796592382863,4.165075854236302,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.14,0.200765,14646.90397385,-0.7371499027043477,2.4788386446174977,3.8161844438724217,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LT.15,0.200765,14646.90397385,-0.7288888056447065,2.447390312248307,4.326501314146009,-0.7328373493531934,2.4631075773923508,4.0566611815322355,NA,NA,NA,NA,NA
LU,0.21149,77773.868386,-0.20237942967001216,3.179187511298793,3.093608323945998,-0.20798801794418345,3.193955452153326,2.8403728628779263,0.02062318943413484,-6.052631578947374e-4,0,3.1742669140700985,-0.2003329758032607
LU.1,0.21149,77773.868386,-0.21122463932058477,3.202179057203737,3.0044948764751163,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.2,0.21149,77773.868386,-0.20652842845895927,3.189473403187235,2.8055725626729995,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.3,0.21149,77773.868386,-0.20111281791882987,3.1761335872830965,2.8208860538866296,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.4,0.21149,77773.868386,-0.2036198884720216,3.1822106035667654,3.116727022263979,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.5,0.21149,77773.868386,-0.2061104206662211,3.1884107664638592,3.2774827588228748,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.6,0.21149,77773.868386,-0.2053715788018725,3.186549711846341,2.274832633516505,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.7,0.21149,77773.868386,-0.21189785327430397,3.204192129189292,3.316845500294833,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.8,0.21149,77773.868386,-0.2104510139585525,3.199948744870644,2.900546507616063,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.9,0.21149,77773.868386,-0.21257817460898143,3.206315574840656,3.164982505914457,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.10,0.21149,77773.868386,-0.2023536256866773,3.17912498832066,2.782597267057154,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.11,0.21149,77773.868386,-0.21470057134707687,3.2140372181661423,2.2988293671577735,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.12,0.21149,77773.868386,-0.2140247998895684,3.2113027201703557,2.1659394036358894,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.13,0.21149,77773.868386,-0.20513308929348553,3.185953266981838,2.1228186730547565,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.14,0.21149,77773.868386,-0.21038064472424747,3.199749580120387,3.3075742120515033,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LU.15,0.21149,77773.868386,-0.20994131101554037,3.1985183709434173,2.9922281376802875,-0.20798801794418345,3.193955452153326,2.8403728628779263,NA,NA,NA,NA,NA
LV,0.1867,13625.24680015,-0.6799369960712799,4.057047643091912,6.773756963591793,-0.6844285743678102,4.08239000209179,7.028635877635636,0.02330072917489414,-0.00178947368421052,0,4.014525585116873,-0.6709328221464212
LV.1,0.1867,13625.24680015,-0.6897117536402586,4.112139521904754,6.916708330324949,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.2,0.1867,13625.24680015,-0.683312776163526,4.074159293510878,7.7503221891239935,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.3,0.1867,13625.24680015,-0.6815877327168495,4.065283008373511,7.739423636763321,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.4,0.1867,13625.24680015,-0.6819760446171831,4.067254121229474,5.307048320242,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.5,0.1867,13625.24680015,-0.6853909748625996,4.085365412044851,6.51755519923444,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.6,0.1867,13625.24680015,-0.6826139255409459,4.070524638290405,7.746899381157094,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.7,0.1867,13625.24680015,-0.6843916583731193,4.079893582306499,6.576509313394933,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.8,0.1867,13625.24680015,-0.6866047947011525,4.092275452959999,7.011191715337375,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.9,0.1867,13625.24680015,-0.6875448232010827,4.097883656216086,6.507206014201374,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.10,0.1867,13625.24680015,-0.6882359230568763,4.102192109387201,7.599305390624196,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.11,0.1867,13625.24680015,-0.691548143869317,4.127227463977354,7.1440858223744765,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.12,0.1867,13625.24680015,-0.6908485984524834,4.120920821982517,7.019671336095968,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.13,0.1867,13625.24680015,-0.667814112260274,4.0002329214743435,7.596036125236143,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.14,0.1867,13625.24680015,-0.6887754965223483,4.1056928203749266,6.621030085234737,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LV.15,0.1867,13625.24680015,-0.680563435835668,4.0601475663439235,7.631424219233384,-0.6844285743678102,4.08239000209179,7.028635877635636,NA,NA,NA,NA,NA
LY,0.17244751732727273,25813.00261090909,0.15092606119940238,1.7742808267505887,-0.4871323113742715,0.1578882995634792,1.7002540960588135,-0.4072176390039304,0.01424695006598114,3.933966052631588e-4,0,1.6919049993662094,0.1596877867262053
LY.1,0.17244751732727273,25813.00261090909,0.16533055314070494,1.6358290334029282,-0.5839346715622943,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.2,0.17244751732727273,25813.00261090909,0.15605780052903578,1.7265597006707027,-0.12762395209887886,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.3,0.17244751732727273,25813.00261090909,0.15932973401393027,1.6953646715840285,-0.6874963784800974,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.4,0.17244751732727273,25813.00261090909,0.16351336438638112,1.654245472090792,-0.870489663899447,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.5,0.17244751732727273,25813.00261090909,0.1739387232279163,1.541290072341685,0.2693332038090868,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.6,0.17244751732727273,25813.00261090909,0.17369912958420872,1.544152531369177,-0.7146848110885579,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.7,0.17244751732727273,25813.00261090909,0.16071644060096998,1.681908490126824,-0.1981197141754847,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.8,0.17244751732727273,25813.00261090909,0.14677821952522965,1.8121074745189505,-0.9231190125936783,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.9,0.17244751732727273,25813.00261090909,0.1477584691981123,1.8032131777714135,-0.8902791348587312,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.10,0.17244751732727273,25813.00261090909,0.18426965903869097,1.381238913075175,-0.07061738953584451,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.11,0.17244751732727273,25813.00261090909,0.13788654665466166,1.892058631954632,-0.7175094317900877,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.12,0.17244751732727273,25813.00261090909,0.13899024908582244,1.8821724581229144,-0.7534698065165939,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.13,0.17244751732727273,25813.00261090909,0.13840134703066398,1.8874476872150732,-0.9081413559550404,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.14,0.17244751732727273,25813.00261090909,0.16276240041070886,1.6617482761681617,0.10744672385536524,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
LY.15,0.17244751732727273,25813.00261090909,0.16585409538922766,1.6304481197779743,1.0403554822016696,0.1578882995634792,1.7002540960588135,-0.4072176390039304,NA,NA,NA,NA,NA
MA,0.14274929345,4897.55187675,-0.02426558265276181,1.0985469171349376,-0.8344410425835904,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,0.021578380064593,-7.339066315789476e-5,0,3.4567526192829754,-0.03598859438734843
MA.1,0.14274929345,4897.55187675,-0.0241537218953414,1.01042453817312,-0.8627946100254427,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.2,0.14274929345,4897.55187675,-0.02584765417843481,1.6003299896412546,-0.7231731717807235,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.3,0.14274929345,4897.55187675,-0.02685592296264611,1.818812476072067,-0.7729048589266703,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.4,0.14274929345,4897.55187675,-0.02788757472768408,2.021238125503495,-0.6901721365094611,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.5,0.14274929345,4897.55187675,-0.02411799992253863,0.8917573088050662,-0.9163547442227684,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.6,0.14274929345,4897.55187675,-0.0250020960051927,1.3824133963629766,-0.7928717217934074,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.7,0.14274929345,4897.55187675,-0.03300967067140088,2.9309530721848858,-0.1837917585710312,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.8,0.14274929345,4897.55187675,-0.03694673988127866,3.630904967322107,-0.34070214553092143,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.9,0.14274929345,4897.55187675,-0.03297034444022192,2.924107862891055,-0.498515956372181,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.10,0.14274929345,4897.55187675,-0.02440429734434063,0.7026452244232455,-0.709207524340609,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.11,0.14274929345,4897.55187675,-0.02682934700708605,1.8133778412446344,-0.9493734545992748,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.12,0.14274929345,4897.55187675,-0.02682226205190472,1.8119266988486993,-0.9562912911346628,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.13,0.14274929345,4897.55187675,-0.03479166667399132,3.2432350209963223,-0.6532806943290725,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.14,0.14274929345,4897.55187675,-0.02879328143557749,2.189445677606171,0.7075335842584185,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MA.15,0.14274929345,4897.55187675,-0.02462808254077269,1.2616117316700362,-0.7288574556846518,-0.02795789027444837,1.8957331780550049,-0.6190749363841281,NA,NA,NA,NA,NA
MD,0.188385,3144.98842715,-0.4482384429035785,-0.6925495017431971,-0.7634891773068645,-0.4493128189301577,-0.6906946847661644,-0.780903447279711,-0.01673968275011698,-0.00120526315789473,0,-0.6932420350820238,-0.4478510552996874
MD.1,0.188385,3144.98842715,-0.44513961868887414,-0.698118295712829,-0.7741862015077491,-0.4493128189301577,-0.6906946847661644,-0.780903447279711,NA,NA,NA,NA,NA
MD.2,0.188385,3144.98842715,-0.4460432391224431,-0.6964862631565272,-0.8139327820799025,-0.4493128189301577,-0.6906946847661644,-0.780903447279711,NA,NA,NA,NA,NA
MD.3,0.188385,3144.98842715,-0.44384516744276054,-0.7004725589339043,-0.8178948808269483,-0.4493128189301577,-0.6906946847661644,-0.780903447279711,NA,NA,NA,NA,NA
MD.4,0.188385,3144.98842715,-0.4524850248724586,-0.6849719232475092,-0.7591388639400951,-0.4493128189301577,-0.6906946847661644,-0.780903447279711,NA,NA,NA,NA,NA
