country,initial_b50,initial_gdp,all_impact_prec_b50,all_impact_prec_gdp,all_impact_prec_and_temp_gdp,all_mean_impact_b50,all_mean_impact_prec_gdp,all_mean_impact_prec_and_temp_gdp,clim_impact_prec_b50,clim_impact_prec_gdp,clim_impact_temp_gdp,clim_impact_prec_and_temp_gdp,clim_mean_impact_b50,clim_mean_impact_prec_gdp,clim_mean_impact_temp_gdp,clim_mean_impact_prec_and_temp_gdp,gdp_rate,b50_diff,agri_top20,trend_impact_gdp,trend_impact_b50,only_ssp3_impact_gdp,only_ssp5_impact_gdp
GA.11,0.135224303415,18033.673579,0.02203254447572903,-0.7797653795284908,-0.993225919692067,0.02793050277555108,-0.7081224981387887,-0.9789542702796048,0.00663374578298051,-0.6713230886344042,-0.9662212623133638,-1.6375443509477678,0.00791618946389844,-0.4975556878960789,-0.9057066414574744,-1.403262329353553,NA,NA,NA,NA,NA,NA,NA
GA.12,0.135224303415,18033.673579,0.01909016581794984,-0.7558670454344314,-0.992643973104094,0.02793050277555108,-0.7081224981387887,-0.9789542702796048,0.00579970145025572,-0.6257614277807921,-0.9671338313712676,-1.5928952591520598,0.00791618946389844,-0.4975556878960789,-0.9057066414574744,-1.403262329353553,NA,NA,NA,NA,NA,NA,NA
GA.13,0.135224303415,18033.673579,0.01393789902294227,-0.7054020173533698,-0.9798824676483252,0.02793050277555108,-0.7081224981387887,-0.9789542702796048,0.00431488919491009,-0.5261694107242387,-0.9277986815915564,-1.4539680923157952,0.00791618946389844,-0.4975556878960789,-0.9057066414574744,-1.403262329353553,NA,NA,NA,NA,NA,NA,NA
GA.14,0.135224303415,18033.673579,0.00805522529158592,-0.6289217878236264,-0.9420652717578168,0.02793050277555108,-0.7081224981387887,-0.9789542702796048,0.00256734959454563,-0.3678866352922158,-0.8391571471323308,-1.2070437824245466,0.00791618946389844,-0.4975556878960789,-0.9057066414574744,-1.403262329353553,NA,NA,NA,NA,NA,NA,NA
GA.15,0.135224303415,18033.673579,0.04373990494566995,-0.8906037510539082,-0.973472487800624,0.02793050277555108,-0.7081224981387887,-0.9789542702796048,0.01258706226054422,-0.8649109733662284,-0.7433545825944811,-1.6082655559607093,0.00791618946389844,-0.4975556878960789,-0.9057066414574744,-1.403262329353553,NA,NA,NA,NA,NA,NA,NA
GB,0.1987,30915.550723,0.00745908928834344,3.093873073323406,2.697079586767123,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00742908811576257,-0.00484614262877477,-0.0987947018124732,-0.10364084444124798,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,0.02039711464799154,1.263157894736849e-4,0,3.1100351179097387,0,1.186249833373727,3.2486937166403154
GB.1,0.1987,30915.550723,-0.00295016737953638,3.1166587367554772,3.10515639232319,0.00330082566915207,3.102979873277419,2.5117887687690708,-0.00293850040724416,0.00198694183709441,-0.00285150073271057,-8.645588956161642e-4,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.2,0.1987,30915.550723,0.00284656329505918,3.103800069146122,2.47021528222172,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00283516930400572,-0.00186996312871701,-0.15728133457422022,-0.15915129770293723,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.3,0.1987,30915.550723,0.00499049816882878,3.0991668091352667,2.5250997878779216,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00497046999864232,-0.00325921706505348,-0.14268659256514188,-0.14594580963019535,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.4,0.1987,30915.550723,0.01193539846483292,3.0843265613259208,2.7098594173680217,0.00330082566915207,3.102979873277419,2.5117887687690708,0.01188728675345199,-0.00770684556121152,-0.0934537387412792,-0.10116058430249072,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.5,0.1987,30915.550723,0.00813639147232483,3.092425727356273,3.135525106032264,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00810365072560702,-0.00527994691695791,0.01074701197741283,0.00546706506045492,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.6,0.1987,30915.550723,0.00756733880772484,3.0936416369758595,2.0763999590924263,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00753689984745412,-0.00491551180570893,-0.2528611775030891,-0.25777668930879805,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.7,0.1987,30915.550723,0.0054276943030637,3.0982266348990746,3.156626859865631,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00540590176546215,-0.00354108668094678,0.01454228525200793,0.01100119857106114,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.8,0.1987,30915.550723,-0.00185227676902605,3.1141688125726947,2.4139748658998177,0.00330082566915207,3.102979873277419,2.5117887687690708,-0.00184492939905072,0.00123997284956923,-0.17335729221150956,-0.17211731936194033,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.9,0.1987,30915.550723,-0.0010144866822209,3.1122898698763883,2.9957717149203043,0.00330082566915207,3.102979873277419,2.5117887687690708,-0.00101045435855214,6.763313368787399e-4,-0.02890471395710208,-0.02822838262022334,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.10,0.1987,30915.550723,0.00202646125073499,3.105584869449899,2.9534919449594637,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00201835976285219,-0.00133472778855503,-0.03778633557524261,-0.03912106336379765,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.11,0.1987,30915.550723,-0.00551734688168163,3.1226450181027405,1.5073037162219116,0.00330082566915207,3.102979873277419,2.5117887687690708,-0.00549572689924741,0.00378297309622369,-0.3980325203837136,-0.3942495472874899,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.12,0.1987,30915.550723,-0.00528864392643441,3.1221000306288964,1.377457392281455,0.00330082566915207,3.102979873277419,2.5117887687690708,-0.00526790009136822,0.0036194563359051,-0.4297605559102852,-0.42614109957438007,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.13,0.1987,30915.550723,0.00603601941507726,3.0969205464725436,1.676851028564728,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00601177034199335,-0.00393263859314476,-0.35228658312287103,-0.3562192217160158,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.14,0.1987,30915.550723,0.00451281929821638,3.1001956421561996,3.0826252396538503,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00449471764210387,-0.00295075290220493,-0.0043719753443159,-0.00732272824652083,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GB.15,0.1987,30915.550723,0.00849785858112626,3.091653934261944,2.3051820062553077,0.00330082566915207,3.102979873277419,2.5117887687690708,0.00846365543804133,-0.00551125858097325,-0.1957183668200375,-0.20122962540101075,0.00328746615874462,-0.00211515101228607,-0.14642863075153567,-0.14854378176382174,NA,NA,NA,NA,NA,NA,NA
GH,0.139870068565,2341.60720675,2.2673659655500337e-4,4.317467583185994,-0.6156002447571856,0.00559212752200895,3.47612436043826,-0.4184817739667837,-3.0283809837795096e-4,-0.0013894903039033,-0.9322627614483324,-0.933652251752236,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,0.02416122845270914,-9.86894594736843e-4,0,4.318426409430704,0,0.9137497466665976,19.924803934953975
GH.1,0.139870068565,2341.60720675,5.412357805879618e-4,3.990013267434394,-0.7879001016297701,0.00559212752200895,3.47612436043826,-0.4184817739667837,-7.985997576152893e-4,-0.0856965563927028,-0.960549844411726,-1.0462464008044288,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.2,0.139870068565,2341.60720675,0.00117428356419482,4.130051177254506,0.6108677152661353,0.00559212752200895,3.47612436043826,-0.4184817739667837,-0.00148540059786956,-0.05339194116450483,-0.6944499241487861,-0.747841865313291,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.3,0.139870068565,2341.60720675,2.279887970099476e-4,4.317271133001038,0.8933438803475305,0.00559212752200895,3.47612436043826,-0.4184817739667837,-3.044628584818074e-4,-0.00144592133634363,-0.652772209512461,-0.6542181308488046,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.4,0.139870068565,2341.60720675,1.401706624928275e-4,4.207173226283406,-0.7587893717025499,0.00559212752200895,3.47612436043826,-0.4184817739667837,-1.9476644748422795e-4,-0.02905334972867274,-0.9570346741939202,-0.9860880239225928,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.5,0.139870068565,2341.60720675,4.028592735060436e-5,4.335736701725079,-0.7276892887788284,0.00559212752200895,3.47612436043826,-0.4184817739667837,-5.64801036831113e-5,0.00422193904293921,-0.9526163071783594,-0.9483943681354202,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.6,0.139870068565,2341.60720675,8.11370226252984e-4,4.205420239731427,-0.7618633978445816,0.00559212752200895,3.47612436043826,-0.4184817739667837,-0.00104073884988663,-0.0327052268203185,-0.9575640930084324,-0.9902693198287508,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.7,0.139870068565,2341.60720675,0.01444326600817192,2.0611034325241957,-0.5517605956602821,0.00559212752200895,3.47612436043826,-0.4184817739667837,-0.01601527636896203,-0.5606703492711219,-0.8568785454707215,-1.417548894741843,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.8,0.139870068565,2341.60720675,5.787350639340949e-4,4.252637803305422,-0.6191550930586311,0.00559212752200895,3.47612436043826,-0.4184817739667837,-7.511013694370435e-4,-0.01962802616482943,-0.9320025963527342,-0.9516306225175636,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.9,0.139870068565,2341.60720675,7.258550513192553e-4,4.222949171930813,-0.7526469268202255,0.00559212752200895,3.47612436043826,-0.4184817739667837,-9.347500614342256e-4,-0.02786299774089317,-0.9560421807317356,-0.9839051784726288,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.10,0.139870068565,2341.60720675,4.907540939555312e-4,4.0163755522083955,-0.9299768903400744,0.00559212752200895,3.47612436043826,-0.4184817739667837,-7.199416510415115e-4,-0.0788643317524118,-0.98740136327783,-1.0662656950302418,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.11,0.139870068565,2341.60720675,0.02331571823974685,1.23189508774116,-0.8413020784827957,0.00559212752200895,3.47612436043826,-0.4184817739667837,-0.02503480935252731,-0.7269352119409255,-0.9297362013563806,-1.656671413297306,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.12,0.139870068565,2341.60720675,0.02313360897884074,1.2460697040069713,-0.8802324789620117,0.00559212752200895,3.47612436043826,-0.4184817739667837,-0.02485270448161031,-0.724308579511568,-0.947391043692926,-1.671699623204494,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.13,0.139870068565,2341.60720675,0.02056443463805611,1.4574284661182657,-0.9068628854214276,0.00559212752200895,3.47612436043826,-0.4184817739667837,-0.02227149396536326,-0.6842085469236712,-0.9629189222677552,-1.6471274691914264,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.14,0.139870068565,2341.60720675,0.00122656910980747,3.633127866809645,-0.7726539744515138,0.00559212752200895,3.47612436043826,-0.4184817739667837,-0.00193652987002867,-0.1767014333370907,-0.9540817264899794,-1.13078315982707,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GH.15,0.139870068565,2341.60720675,0.00183302761386709,3.9932693537514496,1.7065133488276725,0.00559212752200895,3.47612436043826,-0.4184817739667837,-0.0022761597140693,-0.09048554084405631,-0.4654972001321744,-0.5559827409762308,-0.00618600334674201,-0.20557034776187968,-0.881199974604641,-1.0867703223665206,NA,NA,NA,NA,NA,NA,NA
GN,0.13177441281,1141.68754495,0.02040748910981834,1.8989829566307244,-0.9325289821894548,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,0.0216921300724793,1.2555570181728857,-0.9783657970341768,0.27719122113870875,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,0.0040866149375936,0.00287473656315789,1,0.330400624716327,0,0.19717791940232984,24.40186261971915
GN.1,0.13177441281,1141.68754495,0.02311160813238407,4.752686972893375,-0.8852668963695084,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,0.02199884772046643,3.554731686178781,-0.9821092083498382,2.572622477828943,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.2,0.13177441281,1141.68754495,0.00105820724101792,0.3805830942154068,-0.6860639272282132,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,0.00114009409938976,0.03950556739343116,-0.7742374809762492,-0.7347319135828181,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.3,0.13177441281,1141.68754495,-0.02846228109084047,-0.4779074670043061,-0.8706482608054332,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,-0.03095370696479616,-0.6249383689324105,-0.747278768461739,-1.3722171373941494,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.4,0.13177441281,1141.68754495,-0.16368383280679258,-0.9898512138405818,-0.9998442755563756,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,-0.1809162750129617,-0.9941480245624236,-0.9768663261022564,-1.97101435066468,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.5,0.13177441281,1141.68754495,0.00820174942759561,0.7850156662795947,-0.9299518425708576,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,0.0088042694535035,0.3598988935249612,-0.9620111596496262,-0.6021122661246651,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.6,0.13177441281,1141.68754495,0.00914949805111772,0.8489174249924958,-0.8629487250985306,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,0.00981612449626573,0.41080969674619267,-0.9278945743370632,-0.5170848775908707,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.7,0.13177441281,1141.68754495,-0.12734606155015,-0.9716099820806388,-0.992890695738566,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,-0.14036399709266348,-0.9825906010478818,-0.7230480603674091,-1.705638661415291,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.8,0.13177441281,1141.68754495,-0.0796431426886791,-0.8881227212713589,-0.9942240601109916,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,-0.08735810618958516,-0.9258645266474598,-0.9407588522891278,-1.8666233789365876,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.9,0.13177441281,1141.68754495,-0.06271054566248825,-0.8158933519157605,-0.9927140614542476,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,-0.06862872230428908,-0.874679285662466,-0.955505802674038,-1.830185088336504,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.10,0.13177441281,1141.68754495,0.02956155635040089,3.8635355548979953,-0.926745673702772,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,0.03067942094695116,2.8579183160844286,-0.9866309343665618,1.8712873817178668,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.11,0.13177441281,1141.68754495,-0.04782770429477758,-0.7124520010825479,-0.9931843817360116,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,-0.05221687592685947,-0.7996229385954602,-0.9737485621992829,-1.773371500794743,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.12,0.13177441281,1141.68754495,-0.04101684837861655,-0.6462075256886013,-0.9936605416582894,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,-0.04472522590398859,-0.750807636297954,-0.980337713818949,-1.731145350116903,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.13,0.13177441281,1141.68754495,-0.14240939231672625,-0.981483026142242,-0.9978561397753168,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,-0.15715899184726986,-0.9889276785960008,-0.8616795280745745,-1.8506072066705752,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.14,0.13177441281,1141.68754495,0.02555858999722675,2.70437961907209,-0.5931941856678412,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,0.02695150108205805,1.910609872169629,-0.8956994924084534,1.0149103797611756,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GN.15,0.13177441281,1141.68754495,0.02536751227938277,2.667225037936007,-0.02334604961698883,-0.03441772488750792,0.7136124398682282,-0.8546917937049624,0.02676075131521377,1.8803024677400124,-0.7416180061591037,1.1386844615809086,-0.03840492262850536,0.33298465360426655,-0.9004868917042781,-0.5675022381000115,NA,NA,NA,NA,NA,NA,NA
GQ,0.123260745565,17917.0838854,0.01844656468315875,113085.16156097906,6730.2922849195875,0.02812408202858636,110259.03025017591,8253.878459989844,-0.00109886289638602,-0.4835338284802245,-0.9647681332853808,-1.4483019617656052,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,0.1860047480180266,-4.440478421052627e-5,0,153478.34502813482,0,0.7669439770073125,3.236454089849433
GQ.1,0.123260745565,17917.0838854,0.00889262637021976,130782.38774936306,4356.471768343762,0.02812408202858636,110259.03025017591,8253.878459989844,-5.53069098287799e-4,-0.2899124451806547,-0.9825639215696486,-1.2724763667503032,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.2,0.123260745565,17917.0838854,0.02080594356649913,109381.0067703386,17680.44849818294,0.02812408202858636,110259.03025017591,8253.878459989844,-0.00122887609360158,-0.5202765406260111,-0.884177209284556,-1.4044537499105672,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.3,0.123260745565,17917.0838854,0.05896740315859914,68831.88260279884,15417.485439319013,0.02812408202858636,110259.03025017591,8253.878459989844,-0.00319191924795857,-0.8330492352526299,-0.8268836571380673,-1.6599328923906973,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.4,0.123260745565,17917.0838854,-0.00631671655603223,177962.1010153803,2070.0283580540736,0.02812408202858636,110259.03025017591,8253.878459989844,4.5510444000270014e-4,0.3599328867243393,-0.9952133782520374,-0.635280491527698,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.5,0.123260745565,17917.0838854,0.04410147480084879,81404.83195312691,8384.267755562909,0.02812408202858636,110259.03025017591,8253.878459989844,-0.00245080003269076,-0.7538504158809233,-0.9311894872665376,-1.6850399031474608,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.6,0.123260745565,17917.0838854,0.00370094325767324,142988.61305610323,6690.26394910743,0.02812408202858636,110259.03025017591,8253.878459989844,-2.378072171432413e-4,-0.13957025000181,-0.9739607635123158,-1.113531013514126,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.7,0.123260745565,17917.0838854,0.04042616612115193,85024.66503723754,12088.985707606374,0.02812408202858636,110259.03025017591,8253.878459989844,-0.00226377279004915,-0.728064167168198,-0.899473015239071,-1.627537182407269,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.8,0.123260745565,17917.0838854,0.0792786892089233,55623.15969571078,5657.548163793829,0.02812408202858636,110259.03025017591,8253.878459989844,-0.00417404036944023,-0.898937508284654,-0.9308692742873264,-1.8298067825719808,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.9,0.123260745565,17917.0838854,0.06265385441159911,66140.41508042742,2590.2630926910283,0.02812408202858636,110259.03025017591,8253.878459989844,-0.00337247460139453,-0.8479101179018761,-0.9777671536315716,-1.8256772715334475,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.10,0.123260745565,17917.0838854,0.01403486702500786,120651.84112853472,1885.51952135892,0.02812408202858636,110259.03025017591,8253.878459989844,-8.511747552417769e-4,-0.4043673317892657,-0.9929178760671524,-1.3972852078564182,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.11,0.123260745565,17917.0838854,0.01324161593881341,122113.19870979016,7861.53167995871,0.02812408202858636,110259.03025017591,8253.878459989844,-8.059167769950025e-4,-0.3884494293397565,-0.96148484865202,-1.3499342779917765,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.12,0.123260745565,17917.0838854,0.01312767026792401,122325.89409839068,6637.689446102673,0.02812408202858636,110259.03025017591,8253.878459989844,-7.993958082371565e-4,-0.386115829535616,-0.9685993378948708,-1.3547151674304867,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.13,0.123260745565,17917.0838854,-0.00309079254823357,164010.8873835351,8842.468587007876,0.02812408202858636,110259.03025017591,8253.878459989844,2.117474960034617e-4,0.14924382797076438,-0.9693946022588386,-0.8201507742880741,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.14,0.123260745565,17917.0838854,0.00162162190120718,148651.61660422618,15210.01482402648,0.02812408202858636,110259.03025017591,8253.878459989844,-1.058953709682028e-4,-0.06537832687156252,-0.9337029918742424,-0.9990813187458047,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GQ.15,0.123260745565,17917.0838854,0.08009338085002202,55166.82155687218,9958.776283801908,0.02812408202858636,110259.03025017591,8253.878459989844,-0.00421284778283243,-0.900899102695505,-0.8645276825800512,-1.7654267852755563,-0.00154250005657627,-0.44569611339459897,-0.9410933332996054,-1.3867894466942046,NA,NA,NA,NA,NA,NA,NA
GR,0.17536,25359.7121655,0.0200215286714765,2.137208509030803,-0.677674155987599,0.01745497270094808,2.1442966264315557,-0.6545407197493036,0.01589219851296166,-0.12061829463445932,-0.9011413255638216,-1.021759620198281,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,0.01677490159642113,1.3684210526315743e-4,0,2.204329874505403,0,1.0445752856589026,3.780824478620604
GR.1,0.17536,25359.7121655,0.0250376374935987,2.1194866261384044,-0.7123656386964096,0.01745497270094808,2.1442966264315557,-0.6545407197493036,0.01990504973389668,-0.14971452712936822,-0.9114327285837874,-1.0611472557131556,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,NA,NA,NA,NA,NA,NA,NA
GR.2,0.17536,25359.7121655,0.0191943450292546,2.140074571341096,-0.7882781068664216,0.01745497270094808,2.1442966264315557,-0.6545407197493036,0.01523221417146496,-0.11580067323593642,-0.9356018056325454,-1.0514024788684817,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,NA,NA,NA,NA,NA,NA,NA
GR.3,0.17536,25359.7121655,0.01762996551329534,2.145457825222433,-0.8322541852806279,0.01745497270094808,2.1442966264315557,-0.6545407197493036,0.01398522910750265,-0.1066681930739618,-0.9492788610048978,-1.0559470540788596,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,NA,NA,NA,NA,NA,NA,NA
GR.4,0.17536,25359.7121655,0.02182235030915453,2.130917431849173,-0.8292329747487435,0.01745497270094808,2.1442966264315557,-0.6545407197493036,0.01733063981429408,-0.13108401663708283,-0.948096191228374,-1.0791802078654569,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,NA,NA,NA,NA,NA,NA,NA
GR.5,0.17536,25359.7121655,0.0294949013095918,2.1031349600958507,-0.6766717988404198,0.01745497270094808,2.1442966264315557,-0.6545407197493036,0.02348920585719266,-0.17549639377809073,-0.8996904493452448,-1.0751868431233356,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,NA,NA,NA,NA,NA,NA,NA
GR.6,0.17536,25359.7121655,0.03606321472620255,2.077649920749397,-0.7690023491910596,0.01745497270094808,2.1442966264315557,-0.6545407197493036,0.02881218698193719,-0.21363976682656283,-0.9281334798839792,-1.141773246710542,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,NA,NA,NA,NA,NA,NA,NA
GR.7,0.17536,25359.7121655,0.01637279031343787,2.149751734445317,-0.22127549821370296,0.01745497270094808,2.1442966264315557,-0.6545407197493036,0.0129841667106573,-0.09930587232216008,-0.7585061303768873,-0.8578120026990473,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,NA,NA,NA,NA,NA,NA,NA
GR.8,0.17536,25359.7121655,-0.01771025161721709,2.2692004054820547,-0.32560179763928015,0.01745497270094808,2.1442966264315557,-0.6545407197493036,-0.01412872803537442,0.12829894113026524,-0.7992717220885697,-0.6709727809583044,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,NA,NA,NA,NA,NA,NA,NA
GR.9,0.17536,25359.7121655,-0.0027202820277967,2.2134382174099194,-0.2283137854471002,0.01745497270094808,2.1442966264315557,-0.6545407197493036,-0.00215440586053044,0.01751285539377234,-0.7656323959565745,-0.7481195405628022,0.01391353332426455,-0.1020362518099498,-0.8943905556510492,-0.996426807460999,NA,NA,NA,NA,NA,NA,NA
