country,country_iso3,UDel_precip_popweight,UDel_precip_popweight_2,UDel_temp_popweight,temp_sq,comp_growth_prec,comp_growth_temp,agri_top20,agri_b80,bottom50,mean_prec,mean_temp,mean_diff,mean_b50,mean_growth,mean_gdp,agri_emp,Model,b50_diff,gdp_rate,agri_diff,top20_string
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.00930935571810454,0.006989909924618454,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,bcc_csm1_1,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.008969113946468155,0.007045692925471858,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,bcc_csm1_1_m,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.006020215928849937,0.007150863591313117,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,ccsm4,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.0059081651951476966,0.007424623636137495,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,cesm1_cam5,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.00914725777605041,0.007308545552393797,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,csiro_mk3_6_0,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.010634462891069063,0.006768792103061916,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,fio_esm,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.012137765330153871,0.007391019588019354,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,gfdl_cm3,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.005911326686706575,0.005522897286119877,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,gfdl_esm2m,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-7.61859176155455e-4,0.006105957411011609,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,giss_e2_h,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.005154168022449279,0.005926711105368909,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,giss_e2_r,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.013322401045191445,0.006846975361464169,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,ipsl_cm5a_mr,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.011006292153987074,0.009308228281446063,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,miroc_esm,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.01252371609113545,0.009526444903448894,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,miroc_esm_chem,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,0.0011067077229029998,0.008253241945250123,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,miroc5,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.003023031776158036,0.005417121358651356,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,mri_cgcm3,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
AL,ALB,1.66167,2.7611471889,13.81,190.7161,-0.006265630919103593,0.006843807960871473,0,1,0.2124,1.222902,13.627333333333333,1.0878661087866188e-5,0.20168666666666665,0.05900828739007311,6632.126394,45.45853322347006,noresm1_m,1.368421052631589e-4,0.0416744456257109,-0.2582106339304052,Bottom 80%
